Page_Name,Facebook_url,LGA_region
Bleed-Art,https://www.facebook.com/BleedArt.com.au,Sydney
Misfit Aid Ltd,https://www.facebook.com/profile.php?id=100063468161374,Sydney
Redhill Education,https://www.facebook.com/RedhillEducation,Sydney
KMethod360,https://www.facebook.com/profile.php?id=100063785694172,Sydney
Nusrat & Shahid,https://www.facebook.com/profile.php?id=100075860623433,Sydney
Webb Computer Technology Pty Ltd,https://www.facebook.com/WebbCT,Sydney
Sweat Central,https://www.facebook.com/sweatcentral1,Sydney
Australian Personality Development,https://www.facebook.com/AustralianPersonalityDevelopment,Sydney
Karishma,https://www.facebook.com/profile.php?id=100072374026791,Sydney
Maria Fuimaono,https://www.facebook.com/rialei22,Sydney
Designer Blinds and Plantations,https://www.facebook.com/designerplantations,Sydney
Forever Living Products Australia,https://www.facebook.com/ForeverAustraliaHQ,Sydney
Allies Bridge,https://www.facebook.com/AlliesBridge1,Sydney
Sarmin Nitu,https://www.facebook.com/profile.php?id=100088593613960,Sydney
RK Bizz -Digital Business Entrepreneur,https://www.facebook.com/ranjitkaur2021,Sydney
Marilyn Bryce,https://www.facebook.com/profile.php?id=100063494294943,Sydney
WebBizz,https://www.facebook.com/webbizz,Sydney
Sydney Institute of Business and Technology (SIBT),https://www.facebook.com/sibtsydney,Sydney
Javad Naderi,https://www.facebook.com/JavadNaderi84,Sydney
The Blessed Homes - Digital Business Owner,https://www.facebook.com/rituarora2021,Sydney
Food & Drink Business,https://www.facebook.com/FoodDrinkBusiness,Sydney
Japan Ceramics Pty Ltd,https://www.facebook.com/JapanCeramics,Sydney
Sydney Incentives,https://www.facebook.com/BESydney/,Sydney
Dynamic Business,https://www.facebook.com/dynamicbusiness,Sydney
Cecil Q,https://www.facebook.com/CQBosslife,Sydney
Akuamoah Fobi,https://www.facebook.com/profile.php?id=100076174927032,Sydney
Shiva Mandir Astrology,https://www.facebook.com/ShivamandirAstrology,Sydney
BNI Alliance Parramatta,https://www.facebook.com/BNIAllianceParramatta/,Sydney
RetailOasis,https://www.facebook.com/retailoasis,Sydney
Indian weddings Sydney,https://www.facebook.com/indianweddingssydney,Sydney
Handy Imprints,https://www.facebook.com/handyimprints,Sydney
Borger Cranes,https://www.facebook.com/BorgerCranes,Sydney
MOZ Express,https://www.facebook.com/MozExpressPtyLtd,Sydney
Polyglot Group,https://www.facebook.com/PolyglotGroup,Sydney
Basnet Group of Companies,https://www.facebook.com/Basnetgroup,Sydney
Этнографические материалы МЛ.Ethnographic materials ML,https://www.facebook.com/aussie535,Sydney
Pratiksha s,https://www.facebook.com/profile.php?id=100079825414146,Sydney
AuSewa - Nepalese in Service in Australia,https://www.facebook.com/ausewa,Sydney
Woolworthsgroupcompany,https://www.facebook.com/woolworthsgroupcompany,Sydney
Sweet Peony Cakes,https://www.facebook.com/sweetpeonyaustralia,Sydney
Anatomise Biostats,https://www.facebook.com/anatomisebiostats,Sydney
Ceramics: Art and Perception/TECHNICAL,https://www.facebook.com/CeramicArtPerception,Sydney
GIGatt Crowd1 Global,https://www.facebook.com/amorasyd713,Sydney
Sofia-dom.com,https://www.facebook.com/profile.php?id=100064493032579,Sydney
Outbax,https://www.facebook.com/OutbaxAU,Sydney
Vision2Watch Australia,https://www.facebook.com/Vision2WatchAustralia,Sydney
The cosmetic boxes au,https://www.facebook.com/thecosmeticboxesau,Sydney
Aussie Webhost,https://www.facebook.com/aussiewebhost.com.au,Sydney
Unique Excellence,https://www.facebook.com/operationalinnovation,Sydney
Tree Lopping Specialist,https://www.facebook.com/treeloppingspecialist,Sydney
Shiva Tavakoli,https://www.facebook.com/profile.php?id=100078472142700,Sydney
Signature Aluminium,https://www.facebook.com/signaturealuminium,Sydney
Business For Sale Listings - Australia & New Zealand,https://www.facebook.com/aibbsales,Sydney
Inner West IT - PC and Laptop Repairs,https://www.facebook.com/innerwestit,Sydney
Ashwin Maharaj,https://www.facebook.com/Ashpmaharaj,Sydney
AAA Market Services,https://www.facebook.com/AAAMarketServicesPTYLTD,Sydney
IPP Technologies,https://www.facebook.com/IPPTechnologiesPtyLtd,Sydney
ShOw Me D Meaning Of Being LOnly </3,https://www.facebook.com/profile.php?id=100076163931038,Sydney
KAJ Happiness handcrafted,https://www.facebook.com/kaj.handmadehappiness,Sydney
Learn Magic,https://www.facebook.com/wondermagicfactory,Sydney
Margie Carter Cake World,https://www.facebook.com/profile.php?id=100054310669947,Sydney
Vgoez.com,https://www.facebook.com/vgoez,Sydney
Waynes Digi World,https://www.facebook.com/waynesDW,Sydney
Cake Decorating Central,https://www.facebook.com/CakeDecoratingCentral,Sydney
Designcycle,https://www.facebook.com/profile.php?id=100069541481892,Sydney
Exhibitionco,https://www.facebook.com/exhibitioncompany,Sydney
Psychic Central,https://www.facebook.com/PsychicCentral,Sydney
Spring Print & Marketing,https://www.facebook.com/springpm,Sydney
HF - Haggard Photography,https://www.facebook.com/profile.php?id=100067131835401,Sydney
Klindexpress Flooring Specialists,https://www.facebook.com/profile.php?id=100063839169158,Sydney
Weight Consciousness Theta Healing,https://www.facebook.com/ThetaHealingWeightLoss,Sydney
WorkWear,https://www.facebook.com/officialworkwear,Sydney
iCOMP,https://www.facebook.com/profile.php?id=100070187442665,Sydney
Psychic Healing Academy,https://www.facebook.com/profile.php?id=100063740465490,Sydney
Adult World Newtown,https://www.facebook.com/profile.php?id=100063668989327,Sydney
Raise Lift Group,https://www.facebook.com/raiseliftgroup,Sydney
eQstats,https://www.facebook.com/eQstatsPtyLtd,Sydney
Chevron Electrical & Air-Conditioning pty ltd,https://www.facebook.com/ceacservices,Sydney
Australian Injury Helpline,https://www.facebook.com/workcompensation,Sydney
Sydney Cricket Bat Repairs,https://www.facebook.com/sydneycricketbatrepairs,Sydney
Ezi Security Systems,https://www.facebook.com/ezisec,Sydney
ENEnergy Ltd,https://www.facebook.com/profile.php?id=100067987537149,Sydney
M-Square Pty Ltd,https://www.facebook.com/msquareau,Sydney
Elodie The Collection,https://www.facebook.com/profile.php?id=100071194956613,Sydney
Portrait Kingdom,https://www.facebook.com/profile.php?id=100057691924030,Sydney
Gryphonworks Editing & Proofreading,https://www.facebook.com/profile.php?id=100063871727501,Sydney
Network Nutrition-IMCD,https://www.facebook.com/networknutrition,Sydney
Manish Tamang,https://www.facebook.com/ManishTamang17,Sydney
Flowers By Vogue,https://www.facebook.com/profile.php?id=100041453834217,Sydney
Flying Horse Apps,https://www.facebook.com/profile.php?id=100069373050742,Sydney
Electrical Trades College RTO 45347,https://www.facebook.com/ElectricalTradesCollege,Sydney
ELSIS - Australia,https://www.facebook.com/EnglishForLifeAustralia,Sydney
PTE & IELTS Academy / PTE Course Sydney,https://www.facebook.com/pteandieltsacademy,Sydney
Valley Green Tea,https://www.facebook.com/ValleyGreenTea,Sydney
Alzheimer's Communication Care Partner,https://www.facebook.com/DementiaCarePartner,Sydney
Advocacy Speaking,https://www.facebook.com/empoweryounglawyers,Sydney
ALTAR Industry PTY LTD,https://www.facebook.com/profile.php?id=100063838560235,Sydney
Imagearc,https://www.facebook.com/profile.php?id=100081679290951,Sydney
Light it Up Led installations,https://www.facebook.com/LightitupAu,Sydney
elaw,https://www.facebook.com/elawInternational,Sydney
Addlon Trading,https://www.facebook.com/addlon,Sydney
Aphrodiziac,https://www.facebook.com/aphrodiziacmag,Sydney
Wedding Flowers By Nirvana Bliss,https://www.facebook.com/profile.php?id=100067401827435,Sydney
Wilaya Productions,https://www.facebook.com/wilayaproductions,Sydney
RebootAustralia,https://www.facebook.com/RebootAus,Sydney
Watt Electrical News,https://www.facebook.com/wattelectricalnews,Sydney
BusinessDay,https://www.facebook.com/businessday/,Sydney
The Business School RTO: 45230,https://www.facebook.com/tbs.edu.au,Sydney
GJS,https://www.facebook.com/gjsaustralia/,Sydney
The Cosmic Investor (Nick aka Nico Cosmos),https://www.facebook.com/thecosmicinvestor,Sydney
The Startup Business,https://www.facebook.com/TheStartupBusiness,Sydney
BNI Sydney Central - Australia,https://www.facebook.com/BNISydney,Sydney
The Silver Jewellery Box & Gifts,https://www.facebook.com/thesilverjewellerybox,Sydney
Renee T,https://www.facebook.com/profile.php?id=100082553779889,Sydney
Business Conversation Group,https://www.facebook.com/businessconversationgroup,Sydney
Living in Sydney,https://www.facebook.com/profile.php?id=100068002903796,Sydney
Brook McCarthy Business Coach,https://www.facebook.com/brookmccarthy,Sydney
Mark The Job,https://www.facebook.com/MarkTheJob/,Sydney
Mitra.Farhady,https://www.facebook.com/Mitrafarhadyweb,Sydney
Savvy Web Business,https://www.facebook.com/SavvyWebBusiness,Sydney
Allbiz Deal Room,https://www.facebook.com/allbizdealroom,Sydney
Kim and Phil Nguyen,https://www.facebook.com/KimNPhilonline,Sydney
Helen’s Digital Marketing,https://www.facebook.com/profile.php?id=100077681053996,Sydney
Julie Baker,https://www.facebook.com/profile.php?id=100071252836309,Sydney
CDR Writing Help Desk,https://www.facebook.com/cdrwritersEA,Sydney
Life's Little Celebrations,https://www.facebook.com/lifeslittlecelebrations,Sydney
Damp Controllers,https://www.facebook.com/Damp-Controllers-1435341860057299/,Sydney
Cake Decorating Solutions,https://www.facebook.com/CakeDecoratingSolutions,Sydney
Durotech Industries,https://www.facebook.com/DurotechIndustries,Sydney
Power Save,https://www.facebook.com/powersaveaus,Sydney
Information Management Australia,https://www.facebook.com/BIDWAustralia,Sydney
Radio Chautari :: रेडियो चौतारी,https://www.facebook.com/OnlineRadioChautariNP,Sydney
Jands,https://www.facebook.com/jandsptyltd,Sydney
Small Business Owners Australia,https://www.facebook.com/reachowners,Sydney
Boutique Belle Australian Art Clothing,https://www.facebook.com/BoutiqueBelleAustralianArtClothing,Sydney
The Cesani Organization,https://www.facebook.com/TheCesaniOrganization,Sydney
Projector Lamp Australia,https://www.facebook.com/projector.lamp.australia,Sydney
Foods Market Group,https://www.facebook.com/profile.php?id=100063640807564,Sydney
Viral News Store,https://www.facebook.com/viralnewsbuzz1,Sydney
Frost collective,https://www.facebook.com/Frostcollective,Sydney
Cora Claros,https://www.facebook.com/coraclaros,Sydney
Handpiece Hotline,https://www.facebook.com/profile.php?id=100067124232101,Sydney
ABN Newswire,https://www.facebook.com/abnnewswire,Sydney
TAFE NSW Randwick,https://www.facebook.com/TAFENSWRandwick,Sydney
"Drawable - Revit Modelling, Clash Detection, Coordination & Verification",https://www.facebook.com/drawabledrafting,Sydney
UTS Alumni,https://www.facebook.com/UTSAlumni,Sydney
Kim & Tony,https://www.facebook.com/lifeforeco,Sydney
Xera Properties,https://www.facebook.com/xeraproperties,Sydney
Bollywood report show,https://www.facebook.com/bollywoodreportshow,Sydney
Arhitektura+,https://www.facebook.com/profile.php?id=100063605859296,Sydney
Webxsquare,https://www.facebook.com/webxsquare,Sydney
Signarama Alexandria,https://www.facebook.com/signsydney,Sydney
Vansan Construction Sydney,https://www.facebook.com/profile.php?id=100022668717222,Sydney
VSL Australia Pty Ltd,https://www.facebook.com/profile.php?id=100069863413527,Sydney
Practical Shooting Videos,https://www.facebook.com/profile.php?id=100065330656787,Sydney
Indian Beauty Parlour,https://www.facebook.com/profile.php?id=100068959424954,Sydney
3D Habitat,https://www.facebook.com/3dHabitat,Sydney
Contdex containers,https://www.facebook.com/Contdexcontainers,Sydney
Engineering Sydney at the University of Sydney,https://www.facebook.com/engineeringsydney,Sydney
Macarthur Castles,https://www.facebook.com/macarthurcastles,Sydney
MH BROS PTY LTD,https://www.facebook.com/profile.php?id=100066751057246,Sydney
Academy Tiles,https://www.facebook.com/AcademyTiles,Sydney
Ruth export import,https://www.facebook.com/profile.php?id=100065366175234,Sydney
Bulletproof Selling,https://www.facebook.com/bulletproofselling,Sydney
UTS Faculty of Engineering and IT,https://www.facebook.com/UTSFEIT,Sydney
Kitchen Bangla,https://www.facebook.com/profile.php?id=100064047067908,Sydney
"""Don't Talk Too Much""",https://www.facebook.com/pateldiv68,Sydney
Windswept Aviation Photography,https://www.facebook.com/Windsweptaviation,Sydney
Atom Painting,https://www.facebook.com/atompainting,Sydney
Cristina Isabel,https://www.facebook.com/profile.php?id=100082915835624,Sydney
Bhindu & Thomas,https://www.facebook.com/BhinduAndThomas,Sydney
I SoundCreative,https://www.facebook.com/profile.php?id=100070853301915,Sydney
Sweet Obsession Chocolates,https://www.facebook.com/profile.php?id=100066484118775,Sydney
JHC Digital Marketing,https://www.facebook.com/jhcdigitalmarketing,Sydney
C Coconut Water,https://www.facebook.com/CCoconutWater,Sydney
Bioxyne,https://www.facebook.com/Bioxyne,Sydney
The Economy,https://www.facebook.com/theeconomy.in,Sydney
Ryarc,https://www.facebook.com/Ryarc,Sydney
InnovationTactics,https://www.facebook.com/InnovationTactics,Sydney
Smilenlive,https://www.facebook.com/profile.php?id=100066469188157,Sydney
CFO On The Go Pro,https://www.facebook.com/profile.php?id=100065676121561,Sydney
Glamour Dresses (AU),https://www.facebook.com/GlamourDressesAU,Sydney
Reza Navab,https://www.facebook.com/NavabReza,Sydney
Next Level Cricket,https://www.facebook.com/profile.php?id=100070862857461,Sydney
Heart Heck In Love,https://www.facebook.com/heartheckinlove,Sydney
Virtual Support Staff,https://www.facebook.com/virtualsupportstaff,Sydney
Nima Rahimi,https://www.facebook.com/Nima-Rahimi-101542882507183/,Sydney
TDC - Technical Direction Company,https://www.facebook.com/TechnicalDirectionCompany,Sydney
Glam N Glitter- Fine and sophisticated imitation jewellery,https://www.facebook.com/GlamNGlitterfinejewellery,Sydney
Eric Wong,https://www.facebook.com/AskEricWong,Sydney
People Like You Are the Reason Why We Have Middle Fingers,https://www.facebook.com/Mr.Genius4,Sydney
Sweet Tooth Studio,https://www.facebook.com/profile.php?id=100063518893908,Sydney
Sticky Fingers Vinyl Printing,https://www.facebook.com/stickyfingersvinylprinting,Sydney
Thinking Works,https://www.facebook.com/thinkingworks,Sydney
China Channels,https://www.facebook.com/ChinaChannels,Sydney
Bedssi,https://www.facebook.com/bedssi,Sydney
Hire A Sign - LED VMS and digital video advertising trailers Sydney,https://www.facebook.com/profile.php?id=100080393111323,Sydney
"Finn&beau, Fitted cot sheets",https://www.facebook.com/BabyCotSheets,Sydney
Pollitecon Publications,https://www.facebook.com/profile.php?id=100063657866893,Sydney
BNI Business Masters Castle Hill,https://www.facebook.com/BNIBusinessMasters,Sydney
Diamonds by Dolce,https://www.facebook.com/diamondsbydolce,Sydney
All Colour Supplies Pty Ltd,https://www.facebook.com/allcoloursupplies,Sydney
Dannielle Cartisano- Makeup Artist,https://www.facebook.com/danniellecartisanomakeup,Sydney
K.A Digital Marketing,https://www.facebook.com/kristelandayaDM,Sydney
UTS Business,https://www.facebook.com/UTSBusiness,Sydney
Australian Business Volunteers,https://www.facebook.com/abvaustralia,Sydney
KOI: King's Own Institute,https://www.facebook.com/KOIAustralia,Sydney
Real Futures Women’s Business - 2nd Chance Hub,https://www.facebook.com/RealFuturesWB2C,Sydney
Husband Wife Problem Solution +91-9646024845,https://www.facebook.com/husbandwifeproblemsolution09646024845,Sydney
Ajita Sharma,https://www.facebook.com/ajitasharma45,Sydney
Rashmi shrestha & co.,https://www.facebook.com/profile.php?id=100089117367268,Sydney
Hong Kong in Australia and New Zealand,https://www.facebook.com/HK.AU.NZ,Sydney
Centre for Applied Transformation,https://www.facebook.com/centreforappliedtransformation,Sydney
KF Digital Entrepreneur,https://www.facebook.com/profile.php?id=100078177147017,Sydney
Young Entrepreneurs Business Mentoring,https://www.facebook.com/profile.php?id=100071178843681,Sydney
Business Director Magazine,https://www.facebook.com/profile.php?id=100072243104527,Sydney
Concrete broker,https://www.facebook.com/concretebroker,Sydney
Navneet Kaur,https://www.facebook.com/Navneet.Kaur87,Sydney
